vendor,service_name,UPPER(sku),os_type,currency,billing_type,unit_price,reservation_term,azure_region
Azure,Virtual Machines,M64MS,Linux,CNY,ANNUAL,312966.12,1,CN NORTH 2
Azure,Virtual Machines,M64MS,Linux,CNY,ANNUAL,235632,3,CN EAST 2
Azure,Virtual Machines,M64MS,Linux,CNY,ANNUAL,235632,3,CN NORTH 2
Azure,Virtual Machines,M64MS,Windows,CNY,ANNUAL,963889.5672,,CN EAST 2
Azure,Virtual Machines,M64MS,Windows,CNY,ANNUAL,963889.5672,,CN NORTH 2
Azure,Virtual Machines,M64MS,Windows,CNY,ANNUAL,370862.04,1,CN EAST 2
Azure,Virtual Machines,M64MS,Windows,CNY,ANNUAL,370862.04,1,CN NORTH 2
Azure,Virtual Machines,M64MS_V2,Linux,CNY,ANNUAL,791641.2042,,CN NORTH 2
Azure,Virtual Machines,M64MS_V2,Windows,CNY,ANNUAL,946445.5854,,CN NORTH 2
Azure,Virtual Machines,M64S,Linux,CNY,ANNUAL,404454.9348,,CN EAST 2
Azure,Virtual Machines,M64S,Linux,CNY,ANNUAL,404454.9348,,CN NORTH 2
Azure,Virtual Machines,M64S,Linux,CNY,ANNUAL,201960,1,CN EAST 2
Azure,Virtual Machines,M64S,Linux,CNY,ANNUAL,201960,1,CN NORTH 2
Azure,Virtual Machines,M64S,Linux,CNY,ANNUAL,151992,3,CN EAST 2
Azure,Virtual Machines,M64S,Linux,CNY,ANNUAL,151992,3,CN NORTH 2
Azure,Virtual Machines,M64S,Windows,CNY,ANNUAL,559346.9742,,CN EAST 2
Azure,Virtual Machines,M64S,Windows,CNY,ANNUAL,559346.9742,,CN NORTH 2
Azure,Virtual Machines,M64S,Windows,CNY,ANNUAL,259860.96,1,CN EAST 2
Azure,Virtual Machines,M64S,Windows,CNY,ANNUAL,259860.96,1,CN NORTH 2
Azure,Virtual Machines,M64S_V2,Linux,CNY,ANNUAL,387098.6112,,CN NORTH 2
Azure,Virtual Machines,M64S_V2,Windows,CNY,ANNUAL,541990.6506,,CN NORTH 2
Azure,Virtual Machines,M8MS,Linux,CNY,ANNUAL,101069.9046,,CN EAST 2
Azure,Virtual Machines,M8MS,Linux,CNY,ANNUAL,101069.9046,,CN NORTH 2
Azure,Virtual Machines,M8MS,Linux,CNY,ANNUAL,46611.96,1,CN EAST 2
Azure,Virtual Machines,M8MS,Linux,CNY,ANNUAL,46611.96,1,CN NORTH 2
Azure,Virtual Machines,M8MS,Linux,CNY,ANNUAL,35088,3,CN EAST 2
Azure,Virtual Machines,M8MS,Linux,CNY,ANNUAL,35088,3,CN NORTH 2
Azure,Virtual Machines,M8MS,Windows,CNY,ANNUAL,120442.3668,,CN EAST 2
Azure,Virtual Machines,M8MS,Windows,CNY,ANNUAL,120442.3668,,CN NORTH 2
Azure,Virtual Machines,M8MS,Windows,CNY,ANNUAL,53849.04,1,CN EAST 2
Azure,Virtual Machines,M8MS,Windows,CNY,ANNUAL,53849.04,1,CN NORTH 2
Azure,Virtual Machines,NC12S_V3,Linux,CNY,ANNUAL,386134.371,,CN EAST 2
Azure,Virtual Machines,NC12S_V3,Linux,CNY,ANNUAL,386134.371,,CN NORTH 2
Azure,Virtual Machines,NC12S_V3,Windows,CNY,ANNUAL,415149.2352,,CN EAST 2
Azure,Virtual Machines,NC12S_V3,Windows,CNY,ANNUAL,415149.2352,,CN NORTH 2
Azure,Virtual Machines,NC24RS_V3,Linux,CNY,ANNUAL,849583.2744,,CN EAST 2
Azure,Virtual Machines,NC24RS_V3,Linux,CNY,ANNUAL,849583.2744,,CN NORTH 2
Azure,Virtual Machines,NC24RS_V3,Windows,CNY,ANNUAL,907613.0028,,CN EAST 2
Azure,Virtual Machines,NC24RS_V3,Windows,CNY,ANNUAL,907613.0028,,CN NORTH 2
Azure,Virtual Machines,NC24S_V3,Linux,CNY,ANNUAL,772356.4002,,CN EAST 2
Azure,Virtual Machines,NC24S_V3,Linux,CNY,ANNUAL,772356.4002,,CN NORTH 2
Azure,Virtual Machines,NC24S_V3,Windows,CNY,ANNUAL,830386.1286,,CN EAST 2
Azure,Virtual Machines,NC24S_V3,Windows,CNY,ANNUAL,830386.1286,,CN NORTH 2
Azure,Virtual Machines,NC6S_V3,Linux,CNY,ANNUAL,193023.3564,,CN EAST 2
Azure,Virtual Machines,NC6S_V3,Linux,CNY,ANNUAL,193023.3564,,CN NORTH 2
Azure,Virtual Machines,NC6S_V3,Windows,CNY,ANNUAL,207574.6176,,CN EAST 2
Azure,Virtual Machines,NC6S_V3,Windows,CNY,ANNUAL,207574.6176,,CN NORTH 2
